1|havana|exon|182696|182746|.|+|.||1.0||||ENSE00003759020|1|2|unprocessed_pseudogene|ENSG00000279928|FO538757.2|havana|2||||||unprocessed_pseudogene|ENST00000624431|FO538757.2-201|havana|NA|2
1|havana|exon|183132|183216|.|+|.||1.0||||ENSE00003759581|2|2|unprocessed_pseudogene|ENSG00000279928|FO538757.2|havana|2||||||unprocessed_pseudogene|ENST00000624431|FO538757.2-201|havana|NA|2
1|havana|exon|183494|183571|.|+|.||1.0||||ENSE00003804405|3|1|unprocessed_pseudogene|ENSG00000279928|FO538757.2|havana|2||||||unprocessed_pseudogene|ENST00000624431|FO538757.2-201|havana|NA|2
1|havana|exon|183740|183901|.|+|.||1.0||||ENSE00003807458|4|1|unprocessed_pseudogene|ENSG00000279928|FO538757.2|havana|2||||||unprocessed_pseudogene|ENST00000624431|FO538757.2-201|havana|NA|2
1|havana|exon|183981|184174|.|+|.||1.0||||ENSE00003760199|5|2|unprocessed_pseudogene|ENSG00000279928|FO538757.2|havana|2||||||unprocessed_pseudogene|ENST00000624431|FO538757.2-201|havana|NA|2
1|havana|gene|185217|195411|.|-|.|||||||||unprocessed_pseudogene|ENSG00000279457|FO538757.1|havana|4|||||||||||
1|havana|transcript|185217|195411|.|-|.||1.0|||||||unprocessed_pseudogene|ENSG00000279457|FO538757.1|havana|4||||||unprocessed_pseudogene|ENST00000623083|FO538757.1-201|havana|NA|4
1|havana|exon|195263|195411|.|-|.||1.0||||ENSE00003755778|1|1|unprocessed_pseudogene|ENSG00000279457|FO538757.1|havana|4||||||unprocessed_pseudogene|ENST00000623083|FO538757.1-201|havana|NA|4
1|havana|exon|188791|188902|.|-|.||1.0||||ENSE00003755850|2|1|unprocessed_pseudogene|ENSG00000279457|FO538757.1|havana|4||||||unprocessed_pseudogene|ENST00000623083|FO538757.1-201|havana|NA|4
1|havana|exon|188439|188584|.|-|.||1.0||||ENSE00003755821|3|2|unprocessed_pseudogene|ENSG00000279457|FO538757.1|havana|4||||||unprocessed_pseudogene|ENST00000623083|FO538757.1-201|havana|NA|4
1|havana|exon|188130|188266|.|-|.||1.0||||ENSE00003759270|4|1|unprocessed_pseudogene|ENSG00000279457|FO538757.1|havana|4||||||unprocessed_pseudogene|ENST00000623083|FO538757.1-201|havana|NA|4
1|havana|exon|187755|187890|.|-|.||1.0||||ENSE00003757255|5|2|unprocessed_pseudogene|ENSG00000279457|FO538757.1|havana|4||||||unprocessed_pseudogene|ENST00000623083|FO538757.1-201|havana|NA|4
1|havana|exon|187376|187577|.|-|.||1.0||||ENSE00003755701|6|1|unprocessed_pseudogene|ENSG00000279457|FO538757.1|havana|4||||||unprocessed_pseudogene|ENST00000623083|FO538757.1-201|havana|NA|4
1|havana|exon|187129|187287|.|-|.||1.0||||ENSE00003759679|7|1|unprocessed_pseudogene|ENSG00000279457|FO538757.1|havana|4||||||unprocessed_pseudogene|ENST00000623083|FO538757.1-201|havana|NA|4
1|havana|exon|186317|186469|.|-|.||1.0||||ENSE00003757727|8|1|unprocessed_pseudogene|ENSG00000279457|FO538757.1|havana|4||||||unprocessed_pseudogene|ENST00000623083|FO538757.1-201|havana|NA|4
1|havana|exon|185491|185559|.|-|.||1.0||||ENSE00003757943|9|1|unprocessed_pseudogene|ENSG00000279457|FO538757.1|havana|4||||||unprocessed_pseudogene|ENST00000623083|FO538757.1-201|havana|NA|4
1|havana|exon|185217|185350|.|-|.||1.0||||ENSE00003755076|10|2|unprocessed_pseudogene|ENSG00000279457|FO538757.1|havana|4||||||unprocessed_pseudogene|ENST00000623083|FO538757.1-201|havana|NA|4
1|mirbase|gene|187891|187958|.|-|.|||||||||miRNA|ENSG00000273874|MIR6859-2|mirbase|1|||||||||||
1|mirbase|transcript|187891|187958|.|-|.||1.0|||||||miRNA|ENSG00000273874|MIR6859-2|mirbase|1||||||miRNA|ENST00000612080|MIR6859-2-201|mirbase|NA|1
1|mirbase|exon|187891|187958|.|-|.||1.0||||ENSE00003737837|1|1|miRNA|ENSG00000273874|MIR6859-2|mirbase|1||||||miRNA|ENST00000612080|MIR6859-2-201|mirbase|NA|1
1|havana|gene|257864|359681|.|-|.|||||||||transcribed_processed_pseudogene|ENSG00000228463|AP006222.1|havana|10|||||||||||
1|havana|transcript|257864|264733|.|-|.||1.0|||||||transcribed_processed_pseudogene|ENSG00000228463|AP006222.1|havana|10||||||processed_transcript|ENST00000442116|AP006222.1-201|havana|5|1
1|havana|exon|264604|264733|.|-|.||1.0||||ENSE00001149252|1|5|transcribed_processed_pseudogene|ENSG00000228463|AP006222.1|havana|10||||||processed_transcript|ENST00000442116|AP006222.1-201|havana|5|1
1|havana|exon|257864|259025|.|-|.||1.0||||ENSE00001677641|2|1|transcribed_processed_pseudogene|ENSG00000228463|AP006222.1|havana|10||||||processed_transcript|ENST00000442116|AP006222.1-201|havana|5|1
1|havana|transcript|257913|268816|.|-|.|||||||||transcribed_processed_pseudogene|ENSG00000228463|AP006222.1|havana|10||||||processed_transcript|ENST00000448958|AP006222.1-202|havana|5 (assigned to previous version 1)|2
1|havana|exon|268667|268816|.|-|.||||||ENSE00001688505|1|1|transcribed_processed_pseudogene|ENSG00000228463|AP006222.1|havana|10||||||processed_transcript|ENST00000448958|AP006222.1-202|havana|5 (assigned to previous version 1)|2
1|havana|exon|267303|268204|.|-|.||||||ENSE00001769002|2|1|transcribed_processed_pseudogene|ENSG00000228463|AP006222.1|havana|10||||||processed_transcript|ENST00000448958|AP006222.1-202|havana|5 (assigned to previous version 1)|2
1|havana|exon|261550|261634|.|-|.||||||ENSE00003786235|3|1|transcribed_processed_pseudogene|ENSG00000228463|AP006222.1|havana|10||||||processed_transcript|ENST00000448958|AP006222.1-202|havana|5 (assigned to previous version 1)|2
1|havana|exon|257913|259025|.|-|.||||||ENSE00003813893|4|1|transcribed_processed_pseudogene|ENSG00000228463|AP006222.1|havana|10||||||processed_transcript|ENST00000448958|AP006222.1-202|havana|5 (assigned to previous version 1)|2
1|havana|transcript|258144|359681|.|-|.||1.0|||||||transcribed_processed_pseudogene|ENSG00000228463|AP006222.1|havana|10||||||processed_transcript|ENST00000441866|AP006222.1-203|havana|5 (assigned to previous version 1)|2
1|havana|exon|359345|359681|.|-|.||1.0||||ENSE00001670287|1|1|transcribed_processed_pseudogene|ENSG00000228463|AP006222.1|havana|10||||||processed_transcript|ENST00000441866|AP006222.1-203|havana|5 (assigned to previous version 1)|2
1|havana|exon|358049|358183|.|-|.||1.0||||ENSE00001729229|2|1|transcribed_processed_pseudogene|ENSG00000228463|AP006222.1|havana|10||||||processed_transcript|ENST00000441866|AP006222.1-203|havana|5 (assigned to previous version 1)|2
1|havana|exon|356685|357586|.|-|.||1.0||||ENSE00003789911|3|2|transcribed_processed_pseudogene|ENSG00000228463|AP006222.1|havana|10||||||processed_transcript|ENST00000441866|AP006222.1-203|havana|5 (assigned to previous version 1)|2
1|havana|exon|258144|259025|.|-|.||1.0||||ENSE00001697698|4|1|transcribed_processed_pseudogene|ENSG00000228463|AP006222.1|havana|10||||||processed_transcript|ENST00000441866|AP006222.1-203|havana|5 (assigned to previous version 1)|2
1|havana|transcript|258524|268816|.|-|.|||||||||transcribed_processed_pseudogene|ENSG00000228463|AP006222.1|havana|10||||||processed_transcript|ENST00000634344|AP006222.1-204|havana|5 (assigned to previous version 1)|2
1|havana|exon|268667|268816|.|-|.||||||ENSE00001688505|1|1|transcribed_processed_pseudogene|ENSG00000228463|AP006222.1|havana|10||||||processed_transcript|ENST00000634344|AP006222.1-204|havana|5 (assigned to previous version 1)|2
1|havana|exon|267303|268204|.|-|.||||||ENSE00001769002|2|1|transcribed_processed_pseudogene|ENSG00000228463|AP006222.1|havana|10||||||processed_transcript|ENST00000634344|AP006222.1-204|havana|5 (assigned to previous version 1)|2
1|havana|exon|258524|259025|.|-|.||||||ENSE00003789731|3|2|transcribed_processed_pseudogene|ENSG00000228463|AP006222.1|havana|10||||||processed_transcript|ENST00000634344|AP006222.1-204|havana|5 (assigned to previous version 1)|2
1|havana|transcript|258568|259024|.|-|.||1.0|||||||transcribed_processed_pseudogene|ENSG00000228463|AP006222.1|havana|10||||||transcribed_processed_pseudogene|ENST00000450734|AP006222.1-205|havana|NA|1
1|havana|exon|258568|259024|.|-|.||1.0||||ENSE00001787230|1|1|transcribed_processed_pseudogene|ENSG00000228463|AP006222.1|havana|10||||||transcribed_processed_pseudogene|ENST00000450734|AP006222.1-205|havana|NA|1
1|havana|transcript|263015|297502|.|-|.|||||||||transcribed_processed_pseudogene|ENSG00000228463|AP006222.1|havana|10||||||processed_transcript|ENST00000424587|AP006222.1-206|havana|5 (assigned to previous version 6)|7
1|havana|exon|297345|297502|.|-|.||||||ENSE00001697423|1|1|transcribed_processed_pseudogene|ENSG00000228463|AP006222.1|havana|10||||||processed_transcript|ENST00000424587|AP006222.1-206|havana|5 (assigned to previous version 6)|7
1|havana|exon|289266|289370|.|-|.||||||ENSE00001694491|2|1|transcribed_processed_pseudogene|ENSG00000228463|AP006222.1|havana|10||||||processed_transcript|ENST00000424587|AP006222.1-206|havana|5 (assigned to previous version 6)|7
1|havana|exon|268667|268816|.|-|.||||||ENSE00001688505|3|1|transcribed_processed_pseudogene|ENSG00000228463|AP006222.1|havana|10||||||processed_transcript|ENST00000424587|AP006222.1-206|havana|5 (assigned to previous version 6)|7
1|havana|exon|263015|268204|.|-|.||||||ENSE00001785078|4|3|transcribed_processed_pseudogene|ENSG00000228463|AP006222.1|havana|10||||||processed_transcript|ENST00000424587|AP006222.1-206|havana|5 (assigned to previous version 6)|7
1|havana|gene|347982|348366|.|-|.|||||||||processed_pseudogene|ENSG00000236679|RPL23AP24|havana|2|||||||||||
1|havana|transcript|347982|348366|.|-|.||1.0|||||||processed_pseudogene|ENSG00000236679|RPL23AP24|havana|2||||||processed_pseudogene|ENST00000458203|RPL23AP24-201|havana|NA|2
1|havana|exon|347982|348366|.|-|.||1.0||||ENSE00001707201|1|2|processed_pseudogene|ENSG00000236679|RPL23AP24|havana|2||||||processed_pseudogene|ENST00000458203|RPL23AP24-201|havana|NA|2
1|havana|gene|358857|366052|.|+|.|||||||||lincRNA|ENSG00000236601|AL732372.1|havana|2|||||||||||
1|havana|transcript|358857|365704|.|+|.|||||||||lincRNA|ENSG00000236601|AL732372.1|havana|2||||||lincRNA|ENST00000450983|AL732372.1-201|havana|5|1
1|havana|exon|358857|358929|.|+|.||||||ENSE00001634442|1|1|lincRNA|ENSG00000236601|AL732372.1|havana|2||||||lincRNA|ENST00000450983|AL732372.1-201|havana|5|1
1|havana|exon|365171|365704|.|+|.||||||ENSE00001787178|2|1|lincRNA|ENSG00000236601|AL732372.1|havana|2||||||lincRNA|ENST00000450983|AL732372.1-201|havana|5|1
1|havana|transcript|358872|365510|.|+|.|||||||||lincRNA|ENSG00000236601|AL732372.1|havana|2||||||lincRNA|ENST00000412666|AL732372.1-202|havana|1|1
1|havana|exon|358872|358957|.|+|.||||||ENSE00001700697|1|1|lincRNA|ENSG00000236601|AL732372.1|havana|2||||||lincRNA|ENST00000412666|AL732372.1-202|havana|1|1
1|havana|exon|365171|365510|.|+|.||||||ENSE00001745103|2|1|lincRNA|ENSG00000236601|AL732372.1|havana|2||||||lincRNA|ENST00000412666|AL732372.1-202|havana|1|1
1|havana|transcript|360057|366052|.|+|.||1.0|||||||lincRNA|ENSG00000236601|AL732372.1|havana|2||||||lincRNA|ENST00000635159|AL732372.1-203|havana|1|1
1|havana|exon|360057|360168|.|+|.||1.0||||ENSE00003784495|1|1|lincRNA|ENSG00000236601|AL732372.1|havana|2||||||lincRNA|ENST00000635159|AL732372.1-203|havana|1|1
1|havana|exon|365171|366052|.|+|.||1.0||||ENSE00003791014|2|1|lincRNA|ENSG00000236601|AL732372.1|havana|2||||||lincRNA|ENST00000635159|AL732372.1-203|havana|1|1
1|havana|gene|365389|522928|.|-|.|||||||||transcribed_unprocessed_pseudogene|ENSG00000237094|AL732372.2|havana|12|||||||||||
1|havana|transcript|365389|366151|.|-|.||1.0|||||||transcribed_unprocessed_pseudogene|ENSG00000237094|AL732372.2|havana|12||||||processed_transcript|ENST00000431321|AL732372.2-201|havana|2 (assigned to previous version 1)|2
1|havana|exon|366019|366151|.|-|.||1.0||||ENSE00001610890|1|3|transcribed_unprocessed_pseudogene|ENSG00000237094|AL732372.2|havana|12||||||processed_transcript|ENST00000431321|AL732372.2-201|havana|2 (assigned to previous version 1)|2
1|havana|exon|365389|365692|.|-|.||1.0||||ENSE00001656291|2|1|transcribed_unprocessed_pseudogene|ENSG00000237094|AL732372.2|havana|12||||||processed_transcript|ENST00000431321|AL732372.2-201|havana|2 (assigned to previous version 1)|2
1|havana|transcript|365395|368450|.|-|.|||||||||transcribed_unprocessed_pseudogene|ENSG00000237094|AL732372.2|havana|12||||||processed_transcript|ENST00000453935|AL732372.2-202|havana|3|1
1|havana|exon|368251|368450|.|-|.||||||ENSE00001651491|1|1|transcribed_unprocessed_pseudogene|ENSG00000237094|AL732372.2|havana|12||||||processed_transcript|ENST00000453935|AL732372.2-202|havana|3|1
1|havana|exon|365395|365692|.|-|.||||||ENSE00001798578|2|1|transcribed_unprocessed_pseudogene|ENSG00000237094|AL732372.2|havana|12||||||processed_transcript|ENST00000453935|AL732372.2-202|havana|3|1
1|havana|transcript|365615|379972|.|-|.|||||||||transcribed_unprocessed_pseudogene|ENSG00000237094|AL732372.2|havana|12||||||processed_transcript|ENST00000440163|AL732372.2-203|havana|5|1
1|havana|exon|379769|379972|.|-|.||||||ENSE00001687828|1|1|transcribed_unprocessed_pseudogene|ENSG00000237094|AL732372.2|havana|12||||||processed_transcript|ENST00000440163|AL732372.2-203|havana|5|1
1|havana|exon|373144|373323|.|-|.||||||ENSE00001622961|2|1|transcribed_unprocessed_pseudogene|ENSG00000237094|AL732372.2|havana|12||||||processed_transcript|ENST00000440163|AL732372.2-203|havana|5|1
1|havana|exon|365615|365692|.|-|.||||||ENSE00001651822|3|1|transcribed_unprocessed_pseudogene|ENSG00000237094|AL732372.2|havana|12||||||processed_transcript|ENST00000440163|AL732372.2-203|havana|5|1
1|havana|transcript|373182|485208|.|-|.|||||||||transcribed_unprocessed_pseudogene|ENSG00000237094|AL732372.2|havana|12||||||processed_transcript|ENST00000455207|AL732372.2-204|havana|5|5
1|havana|exon|485040|485208|.|-|.||||||ENSE00001794483|1|1|transcribed_unprocessed_pseudogene|ENSG00000237094|AL732372.2|havana|12||||||processed_transcript|ENST00000455207|AL732372.2-204|havana|5|5
1|havana|exon|379769|379870|.|-|.||||||ENSE00001628100|2|1|transcribed_unprocessed_pseudogene|ENSG00000237094|AL732372.2|havana|12||||||processed_transcript|ENST00000455207|AL732372.2-204|havana|5|5
1|havana|exon|373182|373323|.|-|.||||||ENSE00001770724|3|1|transcribed_unprocessed_pseudogene|ENSG00000237094|AL732372.2|havana|12||||||processed_transcript|ENST00000455207|AL732372.2-204|havana|5|5
1|havana|transcript|476364|497259|.|-|.|||||||||transcribed_unprocessed_pseudogene|ENSG00000237094|AL732372.2|havana|12||||||processed_transcript|ENST00000455464|AL732372.2-205|havana|5 (assigned to previous version 6)|7
1|havana|exon|497109|497259|.|-|.||||||ENSE00003016872|1|1|transcribed_unprocessed_pseudogene|ENSG00000237094|AL732372.2|havana|12||||||processed_transcript|ENST00000455464|AL732372.2-205|havana|5 (assigned to previous version 6)|7
1|havana|exon|485040|485208|.|-|.||||||ENSE00001794483|2|1|transcribed_unprocessed_pseudogene|ENSG00000237094|AL732372.2|havana|12||||||processed_transcript|ENST00000455464|AL732372.2-205|havana|5 (assigned to previous version 6)|7
1|havana|exon|476364|476945|.|-|.||||||ENSE00001707425|3|2|transcribed_unprocessed_pseudogene|ENSG00000237094|AL732372.2|havana|12||||||processed_transcript|ENST00000455464|AL732372.2-205|havana|5 (assigned to previous version 6)|7
1|havana|transcript|484832|495476|.|-|.|||||||||transcribed_unprocessed_pseudogene|ENSG00000237094|AL732372.2|havana|12||||||processed_transcript|ENST00000601814|AL732372.2-206|havana|5|5
1|havana|exon|495277|495476|.|-|.||||||ENSE00002997765|1|1|transcribed_unprocessed_pseudogene|ENSG00000237094|AL732372.2|havana|12||||||processed_transcript|ENST00000601814|AL732372.2-206|havana|5|5
1|havana|exon|494992|495049|.|-|.||||||ENSE00003328882|2|1|transcribed_unprocessed_pseudogene|ENSG00000237094|AL732372.2|havana|12||||||processed_transcript|ENST00000601814|AL732372.2-206|havana|5|5
1|havana|exon|484832|485208|.|-|.||||||ENSE00001690296|3|2|transcribed_unprocessed_pseudogene|ENSG00000237094|AL732372.2|havana|12||||||processed_transcript|ENST00000601814|AL732372.2-206|havana|5|5
1|havana|transcript|485026|485208|.|-|.||1.0|||||||transcribed_unprocessed_pseudogene|ENSG00000237094|AL732372.2|havana|12||||||transcribed_unprocessed_pseudogene|ENST00000445840|AL732372.2-207|havana|NA|2
1|havana|exon|485026|485208|.|-|.||1.0||||ENSE00001665892|1|2|transcribed_unprocessed_pseudogene|ENSG00000237094|AL732372.2|havana|12||||||transcribed_unprocessed_pseudogene|ENST00000445840|AL732372.2-207|havana|NA|2
1|havana|transcript|485066|489553|.|-|.|||||||||transcribed_unprocessed_pseudogene|ENSG00000237094|AL732372.2|havana|12||||||processed_transcript|ENST00000431812|AL732372.2-208|havana|2|1
1|havana|exon|489361|489553|.|-|.||||||ENSE00001628206|1|1|transcribed_unprocessed_pseudogene|ENSG00000237094|AL732372.2|havana|12||||||processed_transcript|ENST00000431812|AL732372.2-208|havana|2|1
1|havana|exon|485066|485208|.|-|.||||||ENSE00001758832|2|1|transcribed_unprocessed_pseudogene|ENSG00000237094|AL732372.2|havana|12||||||processed_transcript|ENST00000431812|AL732372.2-208|havana|2|1
1|havana|transcript|494382|496605|.|-|.|||||||||transcribed_unprocessed_pseudogene|ENSG00000237094|AL732372.2|havana|12||||||processed_transcript|ENST00000419160|AL732372.2-209|havana|5 (assigned to previous version 3)|4
1|havana|exon|496264|496605|.|-|.||||||ENSE00001650218|1|4|transcribed_unprocessed_pseudogene|ENSG00000237094|AL732372.2|havana|12||||||processed_transcript|ENST00000419160|AL732372.2-209|havana|5 (assigned to previous version 3)|4
1|havana|exon|494382|494586|.|-|.||||||ENSE00001760607|2|2|transcribed_unprocessed_pseudogene|ENSG00000237094|AL732372.2|havana|12||||||processed_transcript|ENST00000419160|AL732372.2-209|havana|5 (assigned to previous version 3)|4
1|havana|transcript|494464|502508|.|-|.|||||||||transcribed_unprocessed_pseudogene|ENSG00000237094|AL732372.2|havana|12||||||processed_transcript|ENST00000440038|AL732372.2-210|havana|5 (assigned to previous version 6)|7
1|havana|exon|502465|502508|.|-|.||||||ENSE00003813138|1|1|transcribed_unprocessed_pseudogene|ENSG00000237094|AL732372.2|havana|12||||||processed_transcript|ENST00000440038|AL732372.2-210|havana|5 (assigned to previous version 6)|7
1|havana|exon|501556|501620|.|-|.||||||ENSE00003186556|2|2|transcribed_unprocessed_pseudogene|ENSG00000237094|AL732372.2|havana|12||||||processed_transcript|ENST00000440038|AL732372.2-210|havana|5 (assigned to previous version 6)|7
1|havana|exon|497109|497299|.|-|.||||||ENSE00003075294|3|1|transcribed_unprocessed_pseudogene|ENSG00000237094|AL732372.2|havana|12||||||processed_transcript|ENST00000440038|AL732372.2-210|havana|5 (assigned to previous version 6)|7
1|havana|exon|494992|495049|.|-|.||||||ENSE00003328882|4|1|transcribed_unprocessed_pseudogene|ENSG00000237094|AL732372.2|havana|12||||||processed_transcript|ENST00000440038|AL732372.2-210|havana|5 (assigned to previous version 6)|7
1|havana|exon|494464|494898|.|-|.||||||ENSE00003003869|5|1|transcribed_unprocessed_pseudogene|ENSG00000237094|AL732372.2|havana|12||||||processed_transcript|ENST00000440038|AL732372.2-210|havana|5 (assigned to previous version 6)|7
1|havana|transcript|494475|495368|.|-|.|||||||||transcribed_unprocessed_pseudogene|ENSG00000237094|AL732372.2|havana|12||||||processed_transcript|ENST00000642074|AL732372.2-211|havana||1
1|havana|exon|495277|495368|.|-|.||||||ENSE00003812802|1|1|transcribed_unprocessed_pseudogene|ENSG00000237094|AL732372.2|havana|12||||||processed_transcript|ENST00000642074|AL732372.2-211|havana||1
1|havana|exon|494992|495049|.|-|.||||||ENSE00003328882|2|1|transcribed_unprocessed_pseudogene|ENSG00000237094|AL732372.2|havana|12||||||processed_transcript|ENST00000642074|AL732372.2-211|havana||1
1|havana|exon|494475|494898|.|-|.||||||ENSE00003813292|3|1|transcribed_unprocessed_pseudogene|ENSG00000237094|AL732372.2|havana|12||||||processed_transcript|ENST00000642074|AL732372.2-211|havana||1
1|havana|transcript|494611|499175|.|-|.|||||||||transcribed_unprocessed_pseudogene|ENSG00000237094|AL732372.2|havana|12||||||processed_transcript|ENST00000423728|AL732372.2-212|havana|5 (assigned to previous version 5)|6
1|havana|exon|498684|499175|.|-|.||||||ENSE00001736043|1|1|transcribed_unprocessed_pseudogene|ENSG00000237094|AL732372.2|havana|12||||||processed_transcript|ENST00000423728|AL732372.2-212|havana|5 (assigned to previous version 5)|6
1|havana|exon|494992|495049|.|-|.||||||ENSE00003328882|2|1|transcribed_unprocessed_pseudogene|ENSG00000237094|AL732372.2|havana|12||||||processed_transcript|ENST00000423728|AL732372.2-212|havana|5 (assigned to previous version 5)|6
1|havana|exon|494611|494898|.|-|.||||||ENSE00003811533|3|1|transcribed_unprocessed_pseudogene|ENSG00000237094|AL732372.2|havana|12||||||processed_transcript|ENST00000423728|AL732372.2-212|havana|5 (assigned to previous version 5)|6
1|havana|transcript|494771|498976|.|-|.|||||||||transcribed_unprocessed_pseudogene|ENSG00000237094|AL732372.2|havana|12||||||processed_transcript|ENST00000616311|AL732372.2-213|havana|5 (assigned to previous version 4)|5
1|havana|exon|498684|498976|.|-|.||||||ENSE00003724255|1|2|transcribed_unprocessed_pseudogene|ENSG00000237094|AL732372.2|havana|12||||||processed_transcript|ENST00000616311|AL732372.2-213|havana|5 (assigned to previous version 4)|5
1|havana|exon|498399|498456|.|-|.||||||ENSE00001601447|2|1|transcribed_unprocessed_pseudogene|ENSG00000237094|AL732372.2|havana|12||||||processed_transcript|ENST00000616311|AL732372.2-213|havana|5 (assigned to previous version 4)|5
1|havana|exon|497109|497299|.|-|.||||||ENSE00003075294|3|1|transcribed_unprocessed_pseudogene|ENSG00000237094|AL732372.2|havana|12||||||processed_transcript|ENST00000616311|AL732372.2-213|havana|5 (assigned to previous version 4)|5
1|havana|exon|494992|495049|.|-|.||||||ENSE00003328882|4|1|transcribed_unprocessed_pseudogene|ENSG00000237094|AL732372.2|havana|12||||||processed_transcript|ENST00000616311|AL732372.2-213|havana|5 (assigned to previous version 4)|5
1|havana|exon|494771|494898|.|-|.||||||ENSE00001798174|5|2|transcribed_unprocessed_pseudogene|ENSG00000237094|AL732372.2|havana|12||||||processed_transcript|ENST00000616311|AL732372.2-213|havana|5 (assigned to previous version 4)|5
1|havana|transcript|497134|498456|.|-|.|||||||||transcribed_unprocessed_pseudogene|ENSG00000237094|AL732372.2|havana|12||||||processed_transcript|ENST00000599771|AL732372.2-214|havana|5|6
1|havana|exon|498399|498456|.|-|.||||||ENSE00001601447|1|1|transcribed_unprocessed_pseudogene|ENSG00000237094|AL732372.2|havana|12||||||processed_transcript|ENST00000599771|AL732372.2-214|havana|5|6
1|havana|exon|498073|498305|.|-|.||||||ENSE00001760542|2|2|transcribed_unprocessed_pseudogene|ENSG00000237094|AL732372.2|havana|12||||||processed_transcript|ENST00000599771|AL732372.2-214|havana|5|6
1|havana|exon|497134|497299|.|-|.||||||ENSE00003062243|3|1|transcribed_unprocessed_pseudogene|ENSG00000237094|AL732372.2|havana|12||||||processed_transcript|ENST00000599771|AL732372.2-214|havana|5|6
1|havana|transcript|497205|502598|.|-|.|||||||||transcribed_unprocessed_pseudogene|ENSG00000237094|AL732372.2|havana|12||||||processed_transcript|ENST00000641845|AL732372.2-215|havana||1
1|havana|exon|502465|502598|.|-|.||||||ENSE00003813663|1|1|transcribed_unprocessed_pseudogene|ENSG00000237094|AL732372.2|havana|12||||||processed_transcript|ENST00000641845|AL732372.2-215|havana||1
1|havana|exon|502187|502243|.|-|.||||||ENSE00003812333|2|1|transcribed_unprocessed_pseudogene|ENSG00000237094|AL732372.2|havana|12||||||processed_transcript|ENST00000641845|AL732372.2-215|havana||1
1|havana|exon|501556|501620|.|-|.||||||ENSE00003186556|3|2|transcribed_unprocessed_pseudogene|ENSG00000237094|AL732372.2|havana|12||||||processed_transcript|ENST00000641845|AL732372.2-215|havana||1
1|havana|exon|498399|498456|.|-|.||||||ENSE00001601447|4|1|transcribed_unprocessed_pseudogene|ENSG00000237094|AL732372.2|havana|12||||||processed_transcript|ENST00000641845|AL732372.2-215|havana||1
1|havana|exon|498073|498305|.|-|.||||||ENSE00001760542|5|2|transcribed_unprocessed_pseudogene|ENSG00000237094|AL732372.2|havana|12||||||processed_transcript|ENST00000641845|AL732372.2-215|havana||1
1|havana|exon|497205|497228|.|-|.||||||ENSE00003813098|6|1|transcribed_unprocessed_pseudogene|ENSG00000237094|AL732372.2|havana|12||||||processed_transcript|ENST00000641845|AL732372.2-215|havana||1
1|havana|transcript|497210|502873|.|-|.|||||||||transcribed_unprocessed_pseudogene|ENSG00000237094|AL732372.2|havana|12||||||processed_transcript|ENST00000641916|AL732372.2-216|havana||1
1|havana|exon|502465|502873|.|-|.||||||ENSE00003811762|1|1|transcribed_unprocessed_pseudogene|ENSG00000237094|AL732372.2|havana|12||||||processed_transcript|ENST00000641916|AL732372.2-216|havana||1
1|havana|exon|501556|501620|.|-|.||||||ENSE00003186556|2|2|transcribed_unprocessed_pseudogene|ENSG00000237094|AL732372.2|havana|12||||||processed_transcript|ENST00000641916|AL732372.2-216|havana||1
1|havana|exon|498399|498456|.|-|.||||||ENSE00001601447|3|1|transcribed_unprocessed_pseudogene|ENSG00000237094|AL732372.2|havana|12||||||processed_transcript|ENST00000641916|AL732372.2-216|havana||1
1|havana|exon|497210|497299|.|-|.||||||ENSE00003812605|4|1|transcribed_unprocessed_pseudogene|ENSG00000237094|AL732372.2|havana|12||||||processed_transcript|ENST00000641916|AL732372.2-216|havana||1
1|havana|transcript|497240|499002|.|-|.|||||||||transcribed_unprocessed_pseudogene|ENSG00000237094|AL732372.2|havana|12||||||processed_transcript|ENST00000601486|AL732372.2-217|havana|5|5
1|havana|exon|498684|499002|.|-|.||||||ENSE00003097839|1|1|transcribed_unprocessed_pseudogene|ENSG00000237094|AL732372.2|havana|12||||||processed_transcript|ENST00000601486|AL732372.2-217|havana|5|5
1|havana|exon|498399|498456|.|-|.||||||ENSE00001601447|2|1|transcribed_unprocessed_pseudogene|ENSG00000237094|AL732372.2|havana|12||||||processed_transcript|ENST00000601486|AL732372.2-217|havana|5|5
1|havana|exon|498047|498305|.|-|.||||||ENSE00003063936|3|1|transcribed_unprocessed_pseudogene|ENSG00000237094|AL732372.2|havana|12||||||processed_transcript|ENST00000601486|AL732372.2-217|havana|5|5
1|havana|exon|497240|497299|.|-|.||||||ENSE00003045569|4|1|transcribed_unprocessed_pseudogene|ENSG00000237094|AL732372.2|havana|12||||||processed_transcript|ENST00000601486|AL732372.2-217|havana|5|5
1|havana|transcript|497245|502598|.|-|.|||||||||transcribed_unprocessed_pseudogene|ENSG00000237094|AL732372.2|havana|12||||||processed_transcript|ENST00000641579|AL732372.2-218|havana||1
1|havana|exon|502465|502598|.|-|.||||||ENSE00003813663|1|1|transcribed_unprocessed_pseudogene|ENSG00000237094|AL732372.2|havana|12||||||processed_transcript|ENST00000641579|AL732372.2-218|havana||1
