1077629|203467|Cash loans|46345.32|1012500.0|1115410.5||1012500.0|THURSDAY|10|Y|1||||XNA|Approved|-974|Cash through the bank|XAP|Unaccompanied|Repeater|XNA|Cash|x-sell|Credit and cash offices|-1|XNA|42.0|middle|Cash X-Sell: middle|365243.0|-944.0|286.0|-554.0|-551.0|1.0
2289239|444025|Cash loans||0.0|0.0|||FRIDAY|14|Y|1||||XNA|Refused|-308|XNA|HC||Repeater|XNA|XNA|XNA|Credit and cash offices|-1|XNA||XNA|Cash||||||
1196771|127624|Cash loans|49186.8|1170000.0|1170000.0||1170000.0|FRIDAY|17|Y|1||||XNA|Refused|-358|Cash through the bank|HC||Repeater|XNA|Cash|x-sell|Credit and cash offices|-1|XNA|48.0|middle|Cash X-Sell: middle||||||
2603082|223550|Cash loans||0.0|0.0|||SATURDAY|17|Y|1||||XNA|Canceled|-354|XNA|XAP||Repeater|XNA|XNA|XNA|Credit and cash offices|-1|XNA||XNA|Cash||||||
1247611|119539|Cash loans|19011.6|405000.0|405000.0||405000.0|FRIDAY|11|Y|1||||XNA|Refused|-147|Cash through the bank|HC|Unaccompanied|Repeater|XNA|Cash|x-sell|Credit and cash offices|-1|XNA|48.0|middle|Cash X-Sell: middle||||||
1826549|141689|Cash loans||0.0|0.0|||WEDNESDAY|15|Y|1||||XNA|Canceled|-197|XNA|XAP||Repeater|XNA|XNA|XNA|Credit and cash offices|-1|XNA||XNA|Cash||||||
1067163|422466|Cash loans|43067.475|630000.0|673245.0||630000.0|TUESDAY|13|Y|1||||XNA|Refused|-500|Cash through the bank|HC||Repeater|XNA|Cash|x-sell|Credit and cash offices|-1|XNA|24.0|middle|Cash X-Sell: middle||||||
1655160|255798|Cash loans||0.0|0.0|||FRIDAY|12|Y|1||||XNA|Canceled|-261|XNA|XAP||Repeater|XNA|XNA|XNA|Credit and cash offices|-1|XNA||XNA|Cash||||||
2743878|178345|Cash loans||0.0|0.0|||TUESDAY|12|Y|1||||XNA|Canceled|-248|XNA|XAP||Repeater|XNA|XNA|XNA|Credit and cash offices|-1|XNA||XNA|Cash||||||
1015452|272179|Cash loans||0.0|0.0|||FRIDAY|14|Y|1||||XNA|Canceled|-60|XNA|XAP||Repeater|XNA|XNA|XNA|Credit and cash offices|-1|XNA||XNA|Cash||||||
1729112|365261|Cash loans|10855.305|270000.0|328450.5||270000.0|SATURDAY|9|Y|1||||XNA|Refused|-208|Cash through the bank|HC|Unaccompanied|Repeater|XNA|Cash|x-sell|Credit and cash offices|-1|XNA|48.0|low_normal|Cash X-Sell: low||||||
1192792|445331|Cash loans|52507.8|886500.0|937989.0||886500.0|TUESDAY|13|Y|1||||XNA|Refused|-422|Cash through the bank|HC|Unaccompanied|Repeater|XNA|Cash|x-sell|Credit and cash offices|-1|XNA|24.0|low_normal|Cash X-Sell: low||||||
2603295|217812|Cash loans||0.0|0.0|||FRIDAY|16|Y|1||||XNA|Canceled|-200|XNA|XAP||Repeater|XNA|XNA|XNA|Credit and cash offices|-1|XNA||XNA|Cash||||||
2086496|434442|Cash loans||0.0|0.0|||TUESDAY|12|Y|1||||XNA|Canceled|-469|XNA|XAP||Repeater|XNA|XNA|XNA|Credit and cash offices|-1|XNA||XNA|Cash||||||
2577530|427367|Cash loans||0.0|0.0|||TUESDAY|10|Y|1||||XNA|Canceled|-128|XNA|XAP||Repeater|XNA|XNA|XNA|Credit and cash offices|-1|XNA||XNA|Cash||||||
1168659|101529|Cash loans||0.0|0.0|||TUESDAY|11|Y|1||||XNA|Refused|-115|XNA|HC||Repeater|XNA|XNA|XNA|Credit and cash offices|-1|XNA||XNA|Cash||||||
2686051|101529|Cash loans||0.0|0.0|||TUESDAY|9|Y|1||||XNA|Canceled|-164|XNA|XAP||Repeater|XNA|XNA|XNA|Credit and cash offices|-1|XNA||XNA|Cash||||||
2640293|264510|Revolving loans||0.0|0.0|||MONDAY|10|Y|1||||XAP|Refused|-238|XNA|HC||Repeater|XNA|XNA|XNA|Credit and cash offices|-1|XNA||XNA|Card Street||||||
1070086|348624|Cash loans|24394.005|468000.0|523597.5||468000.0|THURSDAY|12|Y|1||||XNA|Refused|-48|Cash through the bank|HC|Unaccompanied|Repeater|XNA|Cash|x-sell|Credit and cash offices|-1|XNA|36.0|middle|Cash X-Sell: middle||||||
2545472|326635|Cash loans|56548.62|1800000.0|2013840.0||1800000.0|FRIDAY|11|Y|1||||XNA|Refused|-581|Cash through the bank|HC||Repeater|XNA|Cash|x-sell|Credit and cash offices|-1|XNA|60.0|low_normal|Cash X-Sell: low||||||
1246266|153017|Cash loans||0.0|0.0|||TUESDAY|13|Y|1||||XNA|Canceled|-88|XNA|XAP||Repeater|XNA|XNA|XNA|Credit and cash offices|-1|XNA||XNA|Cash||||||
1181698|115097|Consumer loans|9874.845|103455.0|54459.0|51727.5|103455.0|SUNDAY|14|Y|1|0.5305377802262998|||XAP|Approved|-220|Cash through the bank|XAP|Unaccompanied|Repeater|Computers|POS|XNA|Country-wide|70|Consumer electronics|6.0|low_normal|POS household with interest|365243.0|-189.0|-39.0|-159.0|-157.0|0.0
2567926|186632|Consumer loans|8418.96|186880.5|186880.5|0.0|186880.5|MONDAY|16|Y|1|0.0|||XAP|Approved|-517|Cash through the bank|XAP||Refreshed|Medicine|POS|XNA|Stone|100|Industry|24.0|low_action|POS industry without interest|365243.0|-480.0|210.0|365243.0|365243.0|0.0
1232481|292407|Consumer loans|10014.345|86989.5|91039.5|0.0|86989.5|FRIDAY|15|Y|1|0.0|||XAP|Approved|-269|Cash through the bank|XAP|Family|Repeater|Consumer Electronics|POS|XNA|Country-wide|140|Consumer electronics|10.0|low_normal|POS household with interest|365243.0|-239.0|31.0|365243.0|365243.0|1.0
1418540|303722|Cash loans|6311.25|67500.0|67500.0||67500.0|FRIDAY|12|Y|1||||XNA|Approved|-197|Cash through the bank|XAP|Unaccompanied|Repeater|XNA|Cash|x-sell|Credit and cash offices|-1|XNA|12.0|low_normal|Cash X-Sell: low|365243.0|-167.0|163.0|365243.0|365243.0|0.0
1494675|380561|Consumer loans|9095.31|56340.0|44959.5|13500.0|56340.0|SATURDAY|10|Y|1|0.2515027886438862|||XAP|Approved|-2152|XNA|XAP|Family|Repeater|Mobile|POS|XNA|Stone|30|Connectivity|6.0|high|POS mobile with interest|365243.0|-2118.0|-1968.0|-2028.0|-2025.0|0.0
2449093|311178|Cash loans||0.0|0.0|||SATURDAY|12|Y|1||||XNA|Refused|-273|XNA|HC||Repeater|XNA|XNA|XNA|Credit and cash offices|-1|XNA||XNA|Cash||||||
1343409|160671|Cash loans||0.0|0.0|||TUESDAY|11|Y|1||||XNA|Canceled|-345|XNA|XAP||Repeater|XNA|XNA|XNA|Credit and cash offices|-1|XNA||XNA|Cash||||||
2559699|188312|Cash loans|8970.39|90000.0|95940.0||90000.0|SATURDAY|10|Y|1||||XNA|Approved|-191|Cash through the bank|XAP|Unaccompanied|Repeater|XNA|Cash|x-sell|Credit and cash offices|-1|XNA|12.0|low_normal|Cash X-Sell: low|365243.0|-161.0|169.0|365243.0|365243.0|1.0
1146680|293304|Cash loans||0.0|0.0|||SATURDAY|12|Y|1||||XNA|Canceled|-367|XNA|XAP||Repeater|XNA|XNA|XNA|Credit and cash offices|-1|XNA||XNA|Cash||||||
2608217|268456|Cash loans||0.0|0.0|||WEDNESDAY|11|Y|1||||XNA|Canceled|-385|XNA|XAP||Repeater|XNA|XNA|XNA|Credit and cash offices|-1|XNA||XNA|Cash||||||
2740457|367231|Cash loans||0.0|0.0|||SUNDAY|10|Y|1||||XNA|Canceled|-314|XNA|XAP||Repeater|XNA|XNA|XNA|Credit and cash offices|-1|XNA||XNA|Cash||||||
2822378|276770|Consumer loans|1542.06|22815.0|20533.5|2281.5|22815.0|FRIDAY|15|Y|1|0.1089090909090909|||XAP|Approved|-2254|Cash through the bank|XAP||New|Sport and Leisure|POS|XNA|Stone|5|Industry|24.0|low_normal|POS other with interest|365243.0|-2202.0|-1512.0|-1512.0|-1510.0|0.0
2833823|106086|Consumer loans|6232.725|58050.0|52245.0|5805.0|58050.0|FRIDAY|12|Y|1|0.1089090909090909|||XAP|Approved|-1555|Cash through the bank|XAP|Unaccompanied|Repeater|Furniture|POS|XNA|Stone|135|Furniture|10.0|middle|POS industry with interest|365243.0|-1524.0|-1254.0|-1254.0|-1252.0|0.0
2147401|202386|Cash loans||0.0|0.0|||WEDNESDAY|11|Y|1||||XNA|Canceled|-26|XNA|XAP||Repeater|XNA|XNA|XNA|Channel of corporate sales|-1|XNA||XNA|Cash||||||
2178955|269861|Consumer loans|6907.32|50661.0|57609.0|5067.0|50661.0|TUESDAY|18|Y|1|0.08804683828520705|||XAP|Approved|-1435|Cash through the bank|XAP||New|Mobile|POS|XNA|Country-wide|15|Connectivity|12.0|high|POS mobile with interest|365243.0|-1394.0|-1064.0|-1064.0|-1058.0|0.0
1845061|262439|Consumer loans|10971.135|119774.655|119772.0|2.655|119774.655|TUESDAY|19|Y|1|2.4141471028544085e-05|||XAP|Approved|-1384|Cash through the bank|XAP|Unaccompanied|Repeater|Audio/Video|POS|XNA|Country-wide|2000|Consumer electronics|12.0|low_action|POS household without interest|365243.0|-1353.0|-1023.0|-1023.0|-1015.0|0.0
1326748|436731|Consumer loans|3360.555|32985.0|29700.0|3285.0|32985.0|WEDNESDAY|16|Y|1|0.10846335111000867|||XAP|Approved|-778|Cash through the bank|XAP||Repeater|Mobile|POS|XNA|Country-wide|30|Connectivity|12.0|high|POS mobile with interest|365243.0|-741.0|-411.0|-651.0|-648.0|0.0
2255346|135347|Consumer loans|12037.59|89100.0|97920.0|0.0|89100.0|WEDNESDAY|11|Y|1|0.0|||XAP|Refused|-1661|Cash through the bank|HC|Family|Repeater|Furniture|POS|XNA|Stone|70|Furniture|12.0|high|POS industry with interest||||||
1897668|205582|Revolving loans|2250.0|45000.0|45000.0||45000.0|MONDAY|16|Y|1||||XAP|Approved|-234|XNA|XAP|Family|New|XNA|Cards|walk-in|Country-wide|3000|Consumer electronics|0.0|XNA|Card Street|365243.0|365243.0|365243.0|365243.0|365243.0|0.0
2741832|346883|Consumer loans|5202.855|37305.0|32805.0|4500.0|37305.0|MONDAY|18|Y|1|0.13137405417260664|||XAP|Approved|-2904|XNA|XAP||New|Mobile|POS|XNA|Stone|30|Connectivity|8.0|high|POS mobile with interest|365243.0|-2869.0|-2659.0|-2659.0|-2653.0|0.0
1103699|179380|Consumer loans|4565.025|32895.0|35608.5|0.0|32895.0|THURSDAY|9|Y|1|0.0|||XAP|Approved|-1182|Cash through the bank|XAP|Unaccompanied|Repeater|Consumer Electronics|POS|XNA|Country-wide|230|Consumer electronics|10.0|high|POS household with interest|365243.0|-1151.0|-881.0|-881.0|-878.0|0.0
1561600|406839|Cash loans|12085.965|94500.0|100737.0||94500.0|THURSDAY|14|Y|1||||XNA|Approved|-1013|Cash through the bank|XAP|Children|New|XNA|Cash|walk-in|Country-wide|25|Connectivity|12.0|high|Cash Street: high|365243.0|-983.0|-653.0|-713.0|-709.0|1.0
1897671|216158|Consumer loans|8191.485|76275.0|101682.0|0.0|76275.0|FRIDAY|13|Y|1|0.0|||XAP|Approved|-554|Cash through the bank|XAP||Repeater|Consumer Electronics|POS|XNA|Country-wide|1500|Consumer electronics|18.0|high|POS household with interest|365243.0|-523.0|-13.0|-13.0|-6.0|0.0
1975174|276237|Revolving loans|22500.0|0.0|450000.0|||TUESDAY|13|Y|1||||XAP|Approved|-510|XNA|XAP||Repeater|XNA|Cards|x-sell|Country-wide|1500|Consumer electronics|0.0|XNA|Card X-Sell|365243.0|365243.0|365243.0|365243.0|365243.0|0.0
2438787|253721|Consumer loans|17278.605|107991.0|97191.0|10800.0|107991.0|SUNDAY|18|Y|1|0.1089181674230428|||XAP|Approved|-838|Cash through the bank|XAP|Unaccompanied|New|Computers|POS|XNA|Country-wide|2708|Consumer electronics|6.0|low_normal|POS household with interest|365243.0|-805.0|-655.0|-805.0|-795.0|0.0
1375746|227908|Revolving loans|2250.0|0.0|45000.0|||SATURDAY|19|Y|1||||XAP|Refused|-672|XNA|HC||Repeater|XNA|Cards|x-sell|Country-wide|2708|Consumer electronics|0.0|XNA|Card X-Sell||||||
2241359|127285|Consumer loans|8586.18|48600.0|48600.0|0.0|48600.0|WEDNESDAY|9|Y|1|0.0|||XAP|Approved|-495|Cash through the bank|XAP||New|Consumer Electronics|POS|XNA|Country-wide|55|Consumer electronics|6.0|low_normal|POS household with interest|365243.0|-464.0|-314.0|-314.0|-309.0|0.0
1003555|195690|Cash loans|24703.335|337500.0|422496.0||337500.0|MONDAY|15|Y|1||||XNA|Approved|-850|Cash through the bank|XAP|Children|Repeater|XNA|Cash|x-sell|Credit and cash offices|-1|XNA|24.0|middle|Cash X-Sell: middle|365243.0|-820.0|-130.0|-760.0|-753.0|1.0
2021594|131649|Cash loans||0.0|0.0|||MONDAY|12|Y|1||||XNA|Canceled|-359|XNA|XAP||Repeater|XNA|XNA|XNA|Credit and cash offices|-1|XNA||XNA|Cash||||||
2487787|419090|Consumer loans|7452.945|113733.0|113733.0|0.0|113733.0|WEDNESDAY|14|Y|1|0.0|||XAP|Approved|-819|Cash through the bank|XAP|Unaccompanied|New|Homewares|POS|XNA|Country-wide|172|Construction|18.0|low_normal|POS other with interest|365243.0|-787.0|-277.0|-547.0|-542.0|0.0
1642964|248217|Consumer loans|18553.725|180000.0|194031.0|4500.0|180000.0|WEDNESDAY|12|Y|1|0.02468586311915564|||XAP|Approved|-16|Cash through the bank|XAP|Spouse, partner|Repeater|Clothing and Accessories|POS|XNA|Stone|70|Clothing|12.0|low_normal|POS industry with interest|365243.0|365243.0|344.0|365243.0|365243.0|1.0
2783413|269324|Consumer loans|5775.615|128205.0|128205.0|0.0|128205.0|SUNDAY|20|Y|1|0.0|||XAP|Approved|-991|Cash through the bank|XAP|Spouse, partner|Repeater|Gardening|POS|XNA|Country-wide|4000000|Furniture|24.0|low_action|POS industry without interest|365243.0|-960.0|-270.0|-360.0|-354.0|0.0
1763186|393157|Consumer loans||62860.5|62860.5|0.0|62860.5|FRIDAY|15|Y|1|0.0|||XAP|Unused offer|-518|Cash through the bank|CLIENT||Repeater|Computers|XNA|XNA|Country-wide|30|Connectivity||XNA|POS mobile with interest||||||
1892110|372945|Consumer loans|12607.695|75640.095|68076.0|7564.095|75640.095|TUESDAY|10|Y|1|0.10891032196614768|||XAP|Refused|-2654|Cash through the bank|SCO|Family|Repeater|XNA|POS|XNA|Country-wide|2028|Consumer electronics|6.0|middle|POS household without interest||||||
1811616|227148|Consumer loans|4932.045|34676.595|37534.5|4.095|34676.595|SATURDAY|16|Y|1|0.00011880645167266574|||XAP|Approved|-2747|Cash through the bank|XAP|Family|New|Photo / Cinema Equipment|POS|XNA|Country-wide|2028|Consumer electronics|10.0|high|POS household with interest|365243.0|-2716.0|-2446.0|-2446.0|-2438.0|1.0
2354441|332724|Consumer loans|8712.99|80091.0|88546.5|0.0|80091.0|SUNDAY|15|Y|1|0.0|||XAP|Approved|-1185|Cash through the bank|XAP|Family|Repeater|Consumer Electronics|POS|XNA|Regional / Local|40|Consumer electronics|12.0|middle|POS household with interest|365243.0|-1154.0|-824.0|-824.0|-820.0|0.0
2784652|123951|Consumer loans|2802.735|24327.0|24016.5|2475.0|24327.0|TUESDAY|5|Y|1|0.1017496178019364|||XAP|Approved|-2354|Cash through the bank|XAP|Children|Repeater|Mobile|POS|XNA|Stone|13|Construction|12.0|high|POS industry with interest|365243.0|-2321.0|-1991.0|-1991.0|-1978.0|1.0
1521768|335217|Consumer loans|10216.8|49455.0|52542.0|4945.5|49455.0|SATURDAY|11|Y|1|0.09369165628891654|||XAP|Approved|-671|XNA|XAP|Unaccompanied|Repeater|Computers|POS|XNA|Country-wide|53|Connectivity|6.0|high|POS mobile with interest|365243.0|-639.0|-489.0|-549.0|-544.0|0.0
2285261|229210|Consumer loans|20050.11|97510.5|97510.5|0.0|97510.5|SUNDAY|15|Y|1|0.0|||XAP|Refused|-103|XNA|HC||Repeater|Mobile|POS|XNA|Country-wide|53|Connectivity|6.0|high|POS mobile with interest||||||
1723023|337203|Revolving loans|2250.0|45000.0|45000.0||45000.0|WEDNESDAY|10|Y|1||||XAP|Approved|-160|XNA|XAP|Unaccompanied|Repeater|XNA|Cards|walk-in|Regional / Local|145|Consumer electronics|0.0|XNA|Card Street|365243.0|365243.0|365243.0|365243.0|365243.0|0.0
2180632|217192|Consumer loans|8530.695|93150.0|93150.0|0.0|93150.0|TUESDAY|15|Y|1|0.0|||XAP|Approved|-772|Cash through the bank|XAP||Repeater|Consumer Electronics|POS|XNA|Regional / Local|145|Consumer electronics|12.0|low_action|POS household without interest|365243.0|-738.0|-408.0|-648.0|-641.0|0.0
1600240|342072|Consumer loans|5045.715|42255.0|41494.5|4500.0|42255.0|SUNDAY|12|Y|1|0.10655424215741208|||XAP|Approved|-1646|Cash through the bank|XAP||New|Mobile|POS|XNA|Country-wide|63|Connectivity|12.0|high|POS mobile with interest|365243.0|-1612.0|-1282.0|-1282.0|-1275.0|0.0
1330119|272520|Consumer loans|11493.99|51210.0|55264.5|0.0|51210.0|SATURDAY|19|Y|1|0.0|||XAP|Approved|-157|Cash through the bank|XAP|Other_B|Repeater|Mobile|POS|XNA|Country-wide|120|Connectivity|6.0|high|POS mobile with interest|365243.0|-127.0|23.0|-7.0|-2.0|1.0
1979918|246553|Consumer loans|2430.99|20205.0|22783.5|2020.5|20205.0|TUESDAY|13|Y|1|0.08871585961208606|||XAP|Refused|-978|Cash through the bank|LIMIT|Children|Repeater|Consumer Electronics|POS|XNA|Country-wide|300|Consumer electronics|12.0|middle|POS household with interest||||||
1816824|173254|Consumer loans|3166.74|30082.5|30082.5|0.0|30082.5|TUESDAY|8|Y|1|0.0|||XAP|Approved|-66|Cash through the bank|XAP|Unaccompanied|Repeater|Furniture|POS|XNA|Stone|5|Construction|12.0|middle|POS industry with interest|365243.0|-36.0|294.0|365243.0|365243.0|0.0
1515456|111817|Consumer loans|7646.04|67318.65|67318.65|0.0|67318.65|SATURDAY|12|Y|1|0.0|||XAP|Approved|-301|Cash through the bank|XAP||Repeater|Mobile|POS|XNA|Country-wide|115|Connectivity|10.0|low_normal|POS mobile without interest|365243.0|-267.0|3.0|-267.0|-258.0|0.0
2723301|258384|Consumer loans|9147.105|51471.0|47376.0|6750.0|51471.0|FRIDAY|19|Y|1|0.13581945158267072|||XAP|Refused|-389|Cash through the bank|LIMIT|Spouse, partner|Repeater|Audio/Video|POS|XNA|Country-wide|3000|Consumer electronics|6.0|middle|POS household with interest||||||
1665343|110713|Consumer loans|17769.735|143487.0|175549.5|0.0|143487.0|TUESDAY|13|Y|1|0.0|||XAP|Approved|-1092|Cash through the bank|XAP|Family|Repeater|Audio/Video|POS|XNA|Country-wide|3000|Consumer electronics|12.0|middle|POS household with interest|365243.0|-1061.0|-731.0|-731.0|-722.0|0.0
1744003|351953|Consumer loans|23829.84|120577.5|126945.0|0.0|120577.5|SATURDAY|17|Y|1|0.0|||XAP|Approved|-634|Cash through the bank|XAP||New|Computers|POS|XNA|Country-wide|3000|Consumer electronics|6.0|middle|POS household with interest|365243.0|-603.0|-453.0|-453.0|-451.0|0.0
1638914|262912|Consumer loans|9042.21|92601.0|81882.0|18540.0|92601.0|WEDNESDAY|14|Y|1|0.201068943603448|||XAP|Approved|-507|Cash through the bank|XAP||New|Computers|POS|XNA|Country-wide|92|Connectivity|12.0|high|POS mobile with interest|365243.0|-469.0|-139.0|-289.0|-279.0|0.0
1041414|107678|Consumer loans||24480.0|24480.0|0.0|24480.0|SUNDAY|12|Y|1|0.0|||XAP|Refused|-1252|Cash through the bank|LIMIT||Repeater|Mobile|XNA|XNA|Country-wide|92|Connectivity||XNA|POS mobile with interest||||||
2626990|275776|Consumer loans|17509.185|73872.0|65223.0|14778.0|73872.0|MONDAY|14|Y|1|0.20117980343427525|||XAP|Approved|-1018|Cash through the bank|XAP|Spouse, partner|New|Mobile|POS|XNA|Country-wide|-1|Connectivity|4.0|middle|POS mobile without interest|365243.0|-986.0|-896.0|-896.0|-892.0|0.0
1382147|336630|Cash loans|10061.91|112500.0|127350.0||112500.0|MONDAY|13|Y|1||||Other|Approved|-631|Cash through the bank|XAP||Repeater|XNA|Cash|walk-in|AP+ (Cash loan)|4|XNA|24.0|high|Cash Street: high||||||
2836013|347427|Consumer loans|13333.815|295650.0|295650.0|0.0|295650.0|THURSDAY|12|Y|1|0.0|||XAP|Approved|-1511|Cash through the bank|XAP|Unaccompanied|Refreshed|Audio/Video|POS|XNA|Stone|246|Consumer electronics|24.0|low_action|POS household without interest|365243.0|-1480.0|-790.0|-790.0|-780.0|0.0
2542872|230939|Consumer loans|12792.465|61650.0|64701.0|0.0|61650.0|FRIDAY|10|Y|1|0.0|||XAP|Approved|-1628|Cash through the bank|XAP|Family|Repeater|Audio/Video|POS|XNA|Country-wide|284|Consumer electronics|6.0|high|POS household with interest|365243.0|-1596.0|-1446.0|-1476.0|-1464.0|0.0
1856964|148833|Consumer loans|3476.16|34200.0|31950.0|5130.0|34200.0|SUNDAY|12|Y|1|0.1506751985878199|||XAP|Approved|-2075|XNA|XAP|Family|Repeater|Audio/Video|POS|XNA|Country-wide|284|Consumer electronics|12.0|high|POS household with interest|365243.0|-2044.0|-1714.0|-1714.0|-1711.0|0.0
1701553|218487|Consumer loans|7300.755|29988.0|35509.5|0.0|29988.0|FRIDAY|16|Y|1|0.0|||XAP|Approved|-1240|Cash through the bank|XAP|Unaccompanied|New|Photo / Cinema Equipment|POS|XNA|Country-wide|15|Connectivity|6.0|high|POS mobile with interest|365243.0|-1209.0|-1059.0|-1059.0|-1055.0|0.0
1169188|418859|Consumer loans|3181.41|22405.5|24624.0|0.0|22405.5|FRIDAY|8|Y|1|0.0|||XAP|Approved|-1068|XNA|XAP|Unaccompanied|New|Mobile|POS|XNA|Country-wide|18|Connectivity|12.0|high|POS mobile with interest|365243.0|-1037.0|-707.0|-707.0|-702.0|0.0
2345630|382118|Consumer loans|5469.3|60610.5|53307.0|12105.0|60610.5|TUESDAY|14|Y|1|0.2015447540901586|||XAP|Approved|-1312|Cash through the bank|XAP||New|Computers|POS|XNA|Country-wide|30|Connectivity|12.0|middle|POS mobile with interest|365243.0|-1278.0|-948.0|-948.0|-943.0|0.0
1756835|405785|Consumer loans|6686.145|51700.5|50121.0|5400.0|51700.5|TUESDAY|15|Y|1|0.1059255220383442|||XAP|Approved|-2339|Cash through the bank|XAP|Family|Repeater|Mobile|POS|XNA|Country-wide|41|Connectivity|10.0|low_normal|POS mobile with interest|365243.0|-2308.0|-2038.0|-2038.0|-2033.0|1.0
1630059|405785|Consumer loans|4550.535|28300.5|22617.0|6750.0|28300.5|FRIDAY|10|Y|1|0.2503273618811466|||XAP|Approved|-2042|Cash through the bank|XAP||Repeater|Photo / Cinema Equipment|POS|XNA|Country-wide|41|Connectivity|6.0|high|POS mobile with interest|365243.0|-2005.0|-1855.0|-1855.0|-1851.0|0.0
1198506|207086|Consumer loans|5156.91|24475.5|22000.5|2475.0|24475.5|MONDAY|13|Y|1|0.11013053870196723|||XAP|Approved|-2782|Cash through the bank|XAP||New|Mobile|POS|XNA|Country-wide|41|Connectivity|5.0|low_normal|POS mobile with interest|365243.0|-2744.0|-2624.0|-2624.0|-2594.0|0.0
2284847|454600|Consumer loans||27666.0|27666.0|0.0|27666.0|THURSDAY|16|Y|1|0.0|||XAP|Unused offer|-357|Cash through the bank|CLIENT||Repeater|Mobile|XNA|XNA|Country-wide|30|Connectivity||XNA|POS mobile with interest||||||
2526335|240822|Consumer loans|6767.325|91755.0|33718.5|59625.0|91755.0|SATURDAY|10|Y|1|0.6956782792004311|||XAP|Approved|-2761|Cash through the bank|XAP|Family|Repeater|Consumer Electronics|POS|XNA|Stone|520|Consumer electronics|6.0|low_normal|POS household with interest|365243.0|-2730.0|-2580.0|-2580.0|-2557.0|1.0
2180622|271919|Consumer loans|8533.53|71955.0|71172.0|7195.5|71955.0|WEDNESDAY|18|Y|1|0.09999749432307573|||XAP|Approved|-2184|Cash through the bank|XAP|Spouse, partner|New|Photo / Cinema Equipment|POS|XNA|Stone|225|Consumer electronics|12.0|high|POS household with interest|365243.0|-2153.0|-1823.0|-1853.0|-1844.0|0.0
2003921|370921|Consumer loans|8191.755|38434.5|30744.0|7690.5|38434.5|TUESDAY|10|Y|1|0.21792019244074035|||XAP|Approved|-1171|Cash through the bank|XAP||New|Computers|POS|XNA|Country-wide|35|Connectivity|4.0|middle|POS mobile without interest|365243.0|-1125.0|-1035.0|-1035.0|-1026.0|0.0
2356080|179766|Consumer loans|13201.245|196740.0|196740.0|0.0|196740.0|WEDNESDAY|12|Y|1|0.0|||XAP|Approved|-264|XNA|XAP|Unaccompanied|Repeater|Furniture|POS|XNA|Stone|941|Furniture|18.0|low_normal|POS industry with interest|365243.0|-234.0|276.0|365243.0|365243.0|0.0
2356083|141771|Consumer loans|7781.985|71280.0|70425.0|7200.0|71280.0|WEDNESDAY|10|Y|1|0.10101712779973644|||XAP|Approved|-1330|Cash through the bank|XAP||New|Mobile|POS|XNA|Country-wide|1000|Connectivity|12.0|high|POS mobile with interest|365243.0|-1297.0|-967.0|-967.0|-961.0|0.0
1915792|403107|Consumer loans|2247.795|53959.5|48235.5|5724.0|53959.5|THURSDAY|19|Y|1|0.11553028407669387|||XAP|Approved|-2627|Cash through the bank|XAP|Family|New|Consumer Electronics|POS|XNA|Regional / Local|150|Consumer electronics|24.0|low_action|POS household without interest|365243.0|-2596.0|-1906.0|-1906.0|-1896.0|0.0
1231815|196567|Consumer loans|6369.255|69030.0|62127.0|6903.0|69030.0|SATURDAY|12|Y|1|0.1089090909090909|||XAP|Approved|-565|Cash through the bank|XAP||Refreshed|Consumer Electronics|POS|XNA|Stone|150|Consumer electronics|12.0|middle|POS household with interest|365243.0|-534.0|-204.0|-414.0|-403.0|0.0
2635263|336697|Consumer loans|11198.25|81058.5|81058.5|0.0|81058.5|MONDAY|14|Y|1|0.0|||XAP|Approved|-668|Cash through the bank|XAP||Repeater|Construction Materials|POS|XNA|Stone|150|Construction|10.0|high|POS industry with interest|365243.0|-637.0|-367.0|-367.0|-361.0|0.0
1917253|308686|Consumer loans||44583.975|44583.975|0.0|44583.975|WEDNESDAY|15|Y|1|0.0|||XAP|Refused|-646|Cash through the bank|HC||Repeater|Computers|XNA|XNA|Country-wide|30|Connectivity||XNA|POS mobile with interest||||||
1676862|294352|Consumer loans|22173.795|129060.0|116154.0|12906.0|129060.0|FRIDAY|14|Y|1|0.1089090909090909|||XAP|Approved|-1728|Cash through the bank|XAP|Unaccompanied|Repeater|Furniture|POS|XNA|Stone|350|Furniture|6.0|middle|POS industry with interest|365243.0|-1690.0|-1540.0|-1540.0|-1537.0|0.0
1925028|203564|Revolving loans||0.0|0.0|||MONDAY|10|Y|1||||XAP|Refused|-36|XNA|HC||Repeater|XNA|XNA|XNA|Credit and cash offices|-1|XNA||XNA|Card Street||||||
1000588|168814|Cash loans|31396.5|450000.0|450000.0||450000.0|THURSDAY|4|Y|1||||XNA|Approved|-407|Cash through the bank|XAP||Repeater|XNA|Cash|x-sell|Credit and cash offices|-1|XNA|24.0|high|Cash X-Sell: high|365243.0|-377.0|313.0|365243.0|365243.0|0.0
2440540|357994|Cash loans|10267.155|225000.0|269550.0||225000.0|TUESDAY|12|Y|1||||XNA|Refused|-228|Cash through the bank|HC|Unaccompanied|Repeater|XNA|Cash|x-sell|Regional / Local|774|Jewelry|36.0|low_normal|Cash X-Sell: low||||||
